t:game number,to:game number,t:abbreviation,to:abbreviation,t:rest,to:rest,t:goals,to:goals,t:line,to:line,t:wins,t:losses,to:wins,to:losses,t:matchup wins,t:matchup losses,t:period scores,to:period scores,H
49,52,SJ,PIT,4,4,2,5,156,-166,26,22,27,24,1,0,"[0, 2, 0]","[1, 1, 3]",False
50,48,CAR,OTT,4,4,2,1,-190,175,22,27,15,32,0,0,"[0, 0, 2]","[0, 1, 0]",True
48,50,OTT,CAR,4,4,1,2,175,-190,15,32,22,27,0,0,"[0, 1, 0]","[0, 0, 2]",False
50,50,CLB,MIN,4,4,2,3,-120,110,27,22,26,23,1,0,"[1, 0, 1, 0, 0]","[0, 1, 1, 0, 1]",True
50,50,MIN,CLB,4,4,3,2,110,-120,26,23,27,22,0,1,"[0, 1, 1, 0, 1]","[1, 0, 1, 0, 0]",False
52,50,STL,MON,4,4,3,1,-173,163,30,21,20,29,1,0,"[0, 1, 2]","[0, 0, 1]",True
50,52,MON,STL,4,4,1,3,163,-173,20,29,30,21,0,1,"[0, 0, 1]","[0, 1, 2]",False
48,50,NAS,CHI,4,4,1,2,-155,145,29,18,23,26,2,1,"[0, 1, 0]","[1, 1, 0]",True
50,48,CHI,NAS,4,4,2,1,145,-155,23,26,29,18,1,2,"[1, 1, 0]","[0, 1, 0]",False
51,50,WIN,TB,4,4,3,1,103,-113,29,21,34,15,0,1,"[0, 2, 1]","[1, 0, 0]",True
50,51,TB,WIN,4,4,1,3,-113,103,34,15,29,21,1,0,"[1, 0, 0]","[0, 2, 1]",False
51,50,DAL,LA,4,5,0,3,-185,170,28,22,26,23,0,0,"[0, 0, 0]","[1, 1, 1]",True
50,51,LA,DAL,5,4,3,0,170,-185,26,23,28,22,0,0,"[1, 1, 1]","[0, 0, 0]",False
50,49,CAL,VEG,4,4,2,4,-113,103,25,24,32,16,0,0,"[0, 2, 0]","[1, 0, 3]",True
49,50,VEG,CAL,4,4,4,2,103,-113,32,16,25,24,0,0,"[1, 0, 3]","[0, 2, 0]",False
50,49,VAN,COL,4,4,4,3,-101,-109,19,30,27,21,0,0,"[2, 0, 1, 1]","[0, 3, 0, 0]",True
49,50,COL,VAN,4,4,3,4,-109,-101,27,21,19,30,0,0,"[0, 3, 0, 0]","[2, 0, 1, 1]",False
52,52,TOR,NYI,5,0,5,0,-190,175,28,23,25,26,0,0,"[2, 2, 1]","[0, 0, 0]",True
52,52,NYI,TOR,0,5,0,5,175,-190,25,26,28,23,0,0,"[0, 0, 0]","[2, 2, 1]",False
49,50,DET,SJ,5,0,2,1,-106,-104,19,29,26,23,0,0,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]",True
50,49,SJ,DET,0,5,1,2,-104,-106,26,23,19,29,0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 1]",False
50,50,WAS,PHI,5,5,5,3,-141,131,29,20,24,25,0,2,"[0, 3, 2]","[2, 0, 1]",True
50,50,PHI,WAS,5,5,3,5,131,-141,24,25,29,20,2,0,"[2, 0, 1]","[0, 3, 2]",False
49,53,BOS,STL,1,1,3,1,-125,115,29,19,31,21,0,0,"[1, 0, 2]","[0, 0, 1]",True
53,49,STL,BOS,1,1,1,3,115,-125,31,21,29,19,0,0,"[0, 0, 1]","[1, 0, 2]",False
51,49,BUF,FLA,1,1,2,4,-105,-105,14,36,20,28,0,1,"[1, 1, 0]","[3, 0, 1]",True
49,51,FLA,BUF,1,1,4,2,-105,-105,20,28,14,36,1,0,"[3, 0, 1]","[1, 1, 0]",False
50,51,NJ,PHI,1,0,4,3,-119,109,25,24,24,26,0,2,"[2, 0, 2]","[2, 1, 0]",True
51,50,PHI,NJ,0,1,3,4,109,-119,24,26,25,24,2,0,"[2, 1, 0]","[2, 0, 2]",False
51,53,NYR,TOR,6,0,0,4,-119,109,25,25,29,23,0,2,"[0, 0, 0]","[2, 2, 0]",True
53,51,TOR,NYR,0,6,4,0,109,-119,29,23,25,25,2,0,"[2, 2, 0]","[0, 0, 0]",False
51,51,CAR,MON,1,1,2,0,-148,138,23,27,20,30,2,0,"[0, 1, 1]","[0, 0, 0]",True
51,51,MON,CAR,1,1,0,2,138,-148,20,30,23,27,0,2,"[0, 0, 0]","[0, 1, 1]",False
49,52,OTT,ANA,1,1,2,1,134,-144,15,33,25,26,0,1,"[0, 0, 1, 1]","[0, 0, 1, 0]",True
52,49,ANA,OTT,1,1,1,2,-144,134,25,26,15,33,1,0,"[0, 0, 1, 0]","[0, 0, 1, 1]",False
49,51,NAS,LA,1,1,5,0,-155,145,29,19,27,23,2,0,"[3, 1, 1]","[0, 0, 0]",True
51,49,LA,NAS,1,1,0,5,145,-155,27,23,29,19,0,2,"[0, 0, 0]","[3, 1, 1]",False
52,50,WIN,VEG,1,1,2,3,-108,-102,30,21,33,16,1,1,"[1, 0, 1, 0]","[0, 2, 0, 1]",True
50,52,VEG,WIN,1,1,3,2,-102,-108,33,16,30,21,1,1,"[0, 2, 0, 1]","[1, 0, 1, 0]",False
51,51,CAL,TB,1,1,4,7,104,-114,25,25,34,16,1,0,"[1, 3, 0]","[1, 2, 4]",True
51,51,TB,CAL,1,1,7,4,-114,104,34,16,25,25,0,1,"[1, 2, 4]","[1, 3, 0]",False
50,50,EDM,COL,6,1,3,4,-128,118,22,27,27,22,0,0,"[0, 1, 2, 0]","[0, 3, 0, 1]",True
50,50,COL,EDM,1,6,4,3,118,-128,27,22,22,27,0,0,"[0, 3, 0, 1]","[0, 1, 2, 0]",False
51,52,ARI,DAL,6,1,1,4,128,-138,12,38,28,23,0,2,"[1, 0, 0]","[0, 3, 1]",True
52,51,DAL,ARI,1,6,4,1,-138,128,28,23,12,38,2,0,"[0, 3, 1]","[1, 0, 0]",False
51,51,VAN,CHI,1,1,4,2,110,-120,20,30,24,26,1,0,"[0, 2, 2]","[1, 0, 1]",True
51,51,CHI,VAN,1,1,2,4,-120,110,24,26,20,30,0,1,"[1, 0, 1]","[0, 2, 2]",False
53,51,PIT,WAS,2,1,7,4,-145,135,28,24,30,20,1,1,"[2, 1, 4]","[1, 2, 1]",True
51,53,WAS,PIT,1,2,4,7,135,-145,30,20,28,24,1,1,"[1, 2, 1]","[2, 1, 4]",False
52,50,CAR,DET,0,1,1,4,-150,140,24,27,20,29,1,0,"[1, 0, 0]","[1, 1, 2]",True
50,52,DET,CAR,1,0,4,1,140,-150,20,29,24,27,0,1,"[1, 1, 2]","[1, 0, 0]",False
51,51,CLB,SJ,2,1,1,3,-123,113,27,23,26,24,0,0,"[0, 1, 0]","[1, 1, 1]",True
51,51,SJ,CLB,1,2,3,1,113,-123,26,24,27,23,0,0,"[1, 1, 1]","[0, 1, 0]",False
51,51,MIN,VEG,2,0,5,2,-144,134,27,23,34,16,1,0,"[2, 2, 1]","[0, 1, 1]",True
51,51,VEG,MIN,0,2,2,5,134,-144,34,16,27,23,0,1,"[0, 1, 1]","[2, 2, 1]",False
52,53,MON,ANA,1,1,5,2,131,-141,20,31,25,27,0,1,"[3, 1, 1]","[0, 2, 0]",True
53,52,ANA,MON,1,1,2,5,-141,131,25,27,20,31,1,0,"[0, 2, 0]","[3, 1, 1]",False
52,50,PHI,OTT,1,1,3,4,-193,178,24,27,16,33,0,1,"[0, 1, 2, 0, 0]","[2, 1, 0, 0, 1]",True
50,52,OTT,PHI,1,1,4,3,178,-193,16,33,24,27,1,0,"[2, 1, 0, 0, 1]","[0, 1, 2, 0, 0]",False
53,51,WIN,COL,1,1,3,0,-180,168,30,22,28,22,0,2,"[1, 0, 2]","[0, 0, 0]",True
51,53,COL,WIN,1,1,0,3,168,-180,28,22,30,22,2,0,"[0, 0, 0]","[1, 0, 2]",False
50,54,BOS,TOR,1,1,4,1,-130,120,30,19,30,23,0,2,"[1, 2, 1]","[1, 0, 0]",True
54,50,TOR,BOS,1,1,1,4,120,-130,30,23,30,19,2,0,"[1, 0, 0]","[1, 2, 1]",False
52,54,BUF,STL,1,1,0,1,150,-160,14,37,31,22,0,1,"[0, 0, 0]","[0, 0, 1]",True
54,52,STL,BUF,1,1,1,0,-160,150,31,22,14,37,1,0,"[0, 0, 1]","[0, 0, 0]",False
50,51,FLA,DET,1,0,3,2,-145,135,21,28,21,29,1,2,"[1, 1, 1]","[0, 1, 1]",True
51,50,DET,FLA,0,1,2,3,135,-145,21,29,21,28,2,1,"[0, 1, 1]","[1, 1, 1]",False
51,54,NJ,PIT,1,0,3,1,110,-120,26,24,29,24,0,0,"[0, 2, 1]","[0, 0, 1]",True
54,51,PIT,NJ,0,1,1,3,-120,110,29,24,26,24,0,0,"[0, 0, 1]","[0, 2, 1]",False
53,52,NYI,CLB,2,0,4,3,-124,114,25,27,27,24,0,2,"[1, 1, 2]","[1, 2, 0]",True
52,53,CLB,NYI,0,2,3,4,114,-124,27,24,25,27,2,0,"[1, 2, 0]","[1, 1, 2]",False
50,52,NAS,NYR,1,1,5,2,-173,163,30,19,25,26,0,1,"[0, 2, 3]","[0, 0, 2]",True
52,50,NYR,NAS,1,1,2,5,163,-173,25,26,30,19,1,0,"[0, 0, 2]","[0, 2, 3]",False
53,52,DAL,MIN,1,0,6,1,-150,140,29,23,28,23,0,1,"[0, 4, 2]","[0, 0, 1]",True
52,53,MIN,DAL,0,1,1,6,140,-150,28,23,29,23,1,0,"[0, 0, 1]","[0, 4, 2]",False
52,52,VAN,TB,1,1,2,4,150,-160,21,30,35,16,0,0,"[0, 0, 2]","[2, 1, 1]",True
52,52,TB,VAN,1,1,4,2,-160,150,35,16,21,30,0,0,"[2, 1, 1]","[0, 0, 2]",False
52,52,CAL,CHI,1,1,4,3,-135,125,25,26,24,27,1,0,"[0, 2, 1, 1]","[1, 2, 0, 0]",True
52,52,CHI,CAL,1,1,3,4,125,-135,24,27,25,26,0,1,"[1, 2, 0, 0]","[0, 2, 1, 1]",False
52,52,LA,ARI,1,1,6,0,-195,180,27,24,12,39,0,1,"[1, 3, 2]","[0, 0, 0]",True
52,52,ARI,LA,1,1,0,6,180,-195,12,39,27,24,1,0,"[0, 0, 0]","[1, 3, 2]",False
52,52,WAS,VEG,1,1,3,4,-107,-103,30,21,34,17,0,1,"[1, 1, 1]","[1, 1, 2]",True
52,52,VEG,WAS,1,1,4,3,-103,-107,34,17,30,21,1,0,"[1, 1, 2]","[1, 1, 1]",False
53,51,MON,OTT,0,0,4,1,-162,152,21,31,17,33,2,1,"[0, 3, 1]","[0, 1, 0]",True
51,53,OTT,MON,0,0,1,4,152,-162,17,33,21,31,1,2,"[0, 1, 0]","[0, 3, 1]",False
53,52,CAR,SJ,1,1,1,3,-126,116,24,28,27,24,0,1,"[1, 0, 0]","[2, 1, 0]",True
52,53,SJ,CAR,1,1,3,1,116,-126,27,24,24,28,1,0,"[2, 1, 0]","[1, 0, 0]",False
55,54,TOR,ANA,1,1,7,4,-132,122,30,24,25,28,1,0,"[1, 3, 3]","[0, 3, 1]",True
54,55,ANA,TOR,1,1,4,7,122,-132,25,28,30,24,0,1,"[0, 3, 1]","[1, 3, 3]",False
54,51,NYI,NAS,1,1,4,5,127,-137,26,27,31,19,1,0,"[3, 1, 0, 0]","[2, 1, 1, 1]",True
51,54,NAS,NYI,1,1,5,4,-137,127,31,19,26,27,0,1,"[2, 1, 1, 1]","[3, 1, 0, 0]",False
54,53,DAL,NYR,1,1,2,1,-197,182,30,23,25,27,1,0,"[0, 1, 1]","[1, 0, 0]",True
53,54,NYR,DAL,1,1,1,2,182,-197,25,27,30,23,0,1,"[1, 0, 0]","[0, 1, 1]",False
51,53,EDM,TB,3,1,6,2,114,-124,22,28,36,16,0,0,"[2, 2, 2]","[1, 0, 1]",True
53,51,TB,EDM,1,3,2,6,-124,114,36,16,22,28,0,0,"[1, 0, 1]","[2, 2, 2]",False
53,55,BUF,ANA,2,0,3,4,108,-118,14,38,25,29,1,0,"[1, 1, 1, 0]","[0, 2, 1, 1]",True
55,53,ANA,BUF,0,2,4,3,-118,108,25,29,14,38,0,1,"[0, 2, 1, 1]","[1, 1, 1, 0]",False
55,53,PIT,VEG,2,1,5,4,-127,117,29,25,35,17,0,1,"[0, 3, 2]","[1, 1, 2]",True
53,55,VEG,PIT,1,2,4,5,117,-127,35,17,29,25,1,0,"[1, 1, 2]","[0, 3, 2]",False
54,53,CAR,PHI,1,2,1,2,-113,103,24,29,24,28,0,0,"[1, 0, 0, 0]","[0, 1, 0, 1]",True
53,54,PHI,CAR,2,1,2,1,103,-113,24,28,24,29,0,0,"[0, 1, 0, 1]","[1, 0, 0, 0]",False
53,53,CLB,WAS,2,1,2,3,-127,117,27,25,30,22,0,1,"[1, 0, 1]","[1, 1, 1]",True
53,53,WAS,CLB,1,2,3,2,117,-127,30,22,27,25,1,0,"[1, 1, 1]","[1, 0, 1]",False
52,52,OTT,NJ,1,2,5,3,125,-135,17,34,27,24,0,2,"[3, 2, 0]","[1, 1, 1]",True
52,52,NJ,OTT,2,1,3,5,-135,125,27,24,17,34,2,0,"[1, 1, 1]","[3, 2, 0]",False
52,51,DET,BOS,2,2,2,3,130,-140,21,30,31,19,0,2,"[0, 1, 1]","[0, 2, 1]",True
51,52,BOS,DET,2,2,3,2,-140,130,31,19,21,30,2,0,"[0, 2, 1]","[0, 1, 1]",False
51,53,FLA,VAN,2,2,3,1,-135,125,22,28,21,31,0,0,"[1, 1, 1]","[0, 1, 0]",True
53,51,VAN,FLA,2,2,1,3,125,-135,21,31,22,28,0,0,"[0, 1, 0]","[1, 1, 1]",False
55,53,STL,MIN,2,2,2,6,-131,121,32,22,28,24,1,1,"[1, 0, 1]","[3, 2, 1]",True
53,55,MIN,STL,2,2,6,2,121,-131,28,24,32,22,1,1,"[3, 2, 1]","[1, 0, 1]",False
54,53,WIN,ARI,2,2,4,3,-215,195,31,22,12,40,2,0,"[3, 1, 0]","[2, 0, 1]",True
53,54,ARI,WIN,2,2,3,4,195,-215,12,40,31,22,0,2,"[2, 0, 1]","[3, 1, 0]",False
53,53,CHI,CAL,2,2,2,3,-112,102,24,28,26,26,0,2,"[1, 0, 1]","[0, 1, 2]",True
53,53,CAL,CHI,2,2,3,2,102,-112,26,26,24,28,2,0,"[0, 1, 2]","[1, 0, 1]",False
52,53,COL,SJ,2,1,3,1,-102,-108,28,23,28,24,1,0,"[0, 2, 1]","[0, 1, 0]",True
53,52,SJ,COL,1,2,1,3,-108,-102,28,24,28,23,0,1,"[0, 1, 0]","[0, 2, 1]",False
56,52,TOR,NAS,1,1,3,2,-123,113,31,24,32,19,0,0,"[1, 1, 0, 0, 0]","[0, 1, 1, 0, 0]",True
52,56,NAS,TOR,1,1,2,3,113,-123,32,19,31,24,0,0,"[0, 1, 1, 0, 0]","[1, 1, 0, 0, 0]",False
54,52,NYR,BOS,1,0,1,6,139,-149,25,28,32,19,2,0,"[1, 0, 0]","[2, 3, 1]",True
52,54,BOS,NYR,0,1,6,1,-149,139,32,19,25,28,0,2,"[2, 3, 1]","[1, 0, 0]",False
53,52,LA,EDM,3,1,5,2,-125,115,28,24,23,28,1,0,"[1, 1, 3]","[0, 2, 0]",True
52,53,EDM,LA,1,3,2,5,115,-125,23,28,28,24,0,1,"[0, 2, 0]","[1, 1, 3]",False
54,55,BUF,NYI,1,2,4,3,-103,-107,14,39,26,28,0,2,"[2, 1, 1]","[0, 1, 2]",True
55,54,NYI,BUF,2,1,3,4,-107,-103,26,28,14,39,2,0,"[0, 1, 2]","[2, 1, 1]",False
53,54,NJ,CAL,1,1,2,3,102,-112,27,25,27,26,0,1,"[0, 1, 1]","[0, 3, 0]",True
54,53,CAL,NJ,1,1,3,2,-112,102,27,26,27,25,1,0,"[0, 3, 0]","[0, 1, 1]",False
54,54,PHI,MON,1,3,5,3,-155,145,25,28,22,31,0,0,"[0, 2, 3]","[0, 2, 1]",True
54,54,MON,PHI,3,1,3,5,145,-155,22,31,25,28,0,0,"[0, 2, 1]","[0, 2, 3]",False
53,53,OTT,NAS,1,0,4,3,140,-150,18,34,32,20,0,0,"[1, 2, 0, 1]","[2, 0, 1, 0]",True
53,53,NAS,OTT,0,1,3,4,-150,140,32,20,18,34,0,0,"[2, 0, 1, 0]","[1, 2, 0, 1]",False
54,54,TB,VAN,2,1,5,2,-242,222,36,17,21,32,1,0,"[1, 3, 1]","[0, 0, 2]",True
54,54,VAN,TB,1,2,2,5,222,-242,21,32,36,17,0,1,"[0, 0, 2]","[1, 3, 1]",False
56,53,STL,COL,1,1,6,1,-175,165,32,23,29,23,2,0,"[1, 4, 1]","[0, 1, 0]",True
53,56,COL,STL,1,1,1,6,165,-175,29,23,32,23,0,2,"[0, 1, 0]","[1, 4, 1]",False
54,54,MIN,ARI,1,1,3,4,-230,210,29,24,12,41,0,0,"[1, 2, 0, 0]","[0, 1, 2, 1]",True
54,54,ARI,MIN,1,1,4,3,210,-230,12,41,29,24,0,0,"[0, 1, 2, 1]","[1, 2, 0, 0]",False
54,55,CHI,DAL,1,2,2,4,105,-115,24,29,31,23,0,3,"[1, 1, 0]","[0, 3, 1]",True
55,54,DAL,CHI,2,1,4,2,-115,105,31,23,24,29,3,0,"[0, 3, 1]","[1, 1, 0]",False
54,54,SJ,VEG,1,1,3,5,-105,-105,28,25,35,18,0,1,"[1, 1, 1]","[1, 1, 3]",True
54,54,VEG,SJ,1,1,5,3,-105,-105,35,18,28,25,1,0,"[1, 1, 3]","[1, 1, 1]",False
56,53,NYI,DET,0,2,7,6,-107,-103,26,29,21,31,0,1,"[0, 1, 5, 1]","[3, 0, 3, 0]",True
53,56,DET,NYI,2,0,6,7,-103,-107,21,31,26,29,1,0,"[3, 0, 3, 0]","[0, 1, 5, 1]",False
55,55,NYR,CAL,1,0,4,3,114,-124,25,29,28,26,0,0,"[1, 1, 2]","[1, 2, 0]",True
55,55,CAL,NYR,0,1,3,4,-124,114,28,26,25,29,0,0,"[1, 2, 0]","[1, 1, 2]",False
54,54,WAS,CLB,2,2,4,2,-129,119,31,22,27,26,2,0,"[2, 2, 0]","[1, 1, 0]",True
54,54,CLB,WAS,2,2,2,4,119,-129,27,26,31,22,0,2,"[1, 1, 0]","[2, 2, 0]",False
52,54,FLA,LA,2,1,1,3,-105,-105,23,28,29,24,0,1,"[1, 0, 0]","[0, 2, 1]",True
54,52,LA,FLA,1,2,3,1,-105,-105,29,24,23,28,1,0,"[0, 2, 1]","[1, 0, 0]",False
55,55,CAR,VAN,2,0,4,1,-210,190,24,30,21,33,0,1,"[3, 0, 1]","[0, 1, 0]",True
55,55,VAN,CAR,0,2,1,4,190,-210,21,33,24,30,1,0,"[0, 1, 0]","[3, 0, 1]",False
55,57,WIN,STL,2,0,2,5,-150,140,32,22,33,23,1,1,"[0, 1, 1]","[0, 3, 2]",True
57,55,STL,WIN,0,2,5,2,140,-150,33,23,32,22,1,1,"[0, 3, 2]","[0, 1, 1]",False
56,56,DAL,PIT,0,2,4,3,-115,105,32,23,30,25,0,0,"[1, 0, 2, 0, 1]","[2, 0, 1, 0, 0]",True
56,56,PIT,DAL,2,0,3,4,105,-115,30,25,32,23,0,0,"[2, 0, 1, 0, 0]","[1, 0, 2, 0, 1]",False
56,53,ANA,EDM,2,1,3,2,-150,140,26,29,23,29,0,1,"[1, 1, 1]","[0, 1, 1]",True
53,56,EDM,ANA,1,2,2,3,140,-150,23,29,26,29,1,0,"[0, 1, 1]","[1, 1, 1]",False
53,55,BOS,BUF,2,1,2,4,-270,248,33,19,15,39,1,1,"[0, 1, 1]","[0, 3, 1]",True
55,53,BUF,BOS,1,2,4,2,248,-270,15,39,33,19,1,1,"[0, 3, 1]","[0, 1, 1]",False
57,54,TOR,OTT,2,1,6,3,-220,200,32,24,19,34,1,2,"[3, 1, 2]","[0, 1, 2]",True
54,57,OTT,TOR,1,2,3,6,200,-220,19,34,32,24,2,1,"[0, 1, 2]","[3, 1, 2]",False
55,54,MON,NAS,1,1,2,3,123,-133,22,32,32,21,0,1,"[0, 1, 1, 0, 0]","[0, 1, 1, 0, 1]",True
54,55,NAS,MON,1,1,3,2,-133,123,32,21,22,32,1,0,"[0, 1, 1, 0, 1]","[0, 1, 1, 0, 0]",False
55,55,TB,LA,1,0,4,3,-210,190,37,17,30,24,1,0,"[2, 2, 0]","[1, 0, 2]",True
55,55,LA,TB,0,1,3,4,190,-210,30,24,37,17,0,1,"[1, 0, 2]","[2, 2, 0]",False
56,54,CAR,COL,0,1,3,1,-148,138,25,30,29,24,0,1,"[1, 0, 2]","[1, 0, 0]",True
54,56,COL,CAR,1,0,1,3,138,-148,29,24,25,30,1,0,"[1, 0, 0]","[1, 0, 2]",False
55,54,CLB,NJ,0,1,6,1,-120,110,27,27,27,26,1,1,"[1, 3, 2]","[0, 0, 1]",True
54,55,NJ,CLB,1,0,1,6,110,-120,27,26,27,27,1,1,"[0, 0, 1]","[1, 3, 2]",False
55,55,ARI,PHI,1,1,3,4,118,-128,13,41,26,28,1,0,"[1, 1, 1, 0, 0]","[2, 1, 0, 0, 1]",True
55,55,PHI,ARI,1,1,4,3,-128,118,26,28,13,41,0,1,"[2, 1, 0, 0, 1]","[1, 1, 1, 0, 0]",False
55,55,MIN,CHI,1,1,3,0,-150,140,29,25,24,30,2,2,"[2, 1, 0]","[0, 0, 0]",True
55,55,CHI,MIN,1,1,0,3,140,-150,24,30,29,25,2,2,"[0, 0, 0]","[2, 1, 0]",False
55,54,SJ,EDM,1,0,6,4,-150,140,28,26,23,30,0,1,"[2, 1, 3]","[0, 3, 1]",True
54,55,EDM,SJ,0,1,4,6,140,-150,23,30,28,26,1,0,"[0, 3, 1]","[2, 1, 3]",False
58,57,STL,PIT,1,1,1,4,-115,105,34,23,30,26,1,0,"[0, 1, 0]","[0, 1, 3]",True
57,58,PIT,STL,1,1,4,1,105,-115,30,26,34,23,0,1,"[0, 1, 3]","[0, 1, 0]",False
56,56,WIN,NYR,1,1,1,3,-215,195,32,23,26,29,0,0,"[1, 0, 0]","[1, 0, 2]",True
56,56,NYR,WIN,1,1,3,1,195,-215,26,29,32,23,0,0,"[1, 0, 2]","[1, 0, 0]",False
55,54,WAS,DET,1,1,4,5,-168,158,32,22,21,32,1,0,"[1, 0, 3, 0]","[1, 3, 0, 1]",True
54,55,DET,WAS,1,1,5,4,158,-168,21,32,32,22,0,1,"[1, 3, 0, 1]","[1, 0, 3, 0]",False
57,56,DAL,VAN,1,1,0,6,-228,208,33,23,21,34,1,0,"[0, 0, 0]","[3, 2, 1]",True
56,57,VAN,DAL,1,1,6,0,208,-228,21,34,33,23,0,1,"[3, 2, 1]","[0, 0, 0]",False
56,55,BUF,COL,0,0,4,5,107,-117,16,39,29,25,1,0,"[1, 1, 2]","[2, 1, 2]",True
55,56,COL,BUF,0,0,5,4,-117,107,29,25,16,39,0,1,"[2, 1, 2]","[1, 1, 2]",False
55,54,NJ,BOS,0,0,3,5,142,-152,27,27,33,20,0,2,"[1, 2, 0]","[2, 1, 2]",True
54,55,BOS,NJ,0,0,5,3,-152,142,33,20,27,27,2,0,"[2, 1, 2]","[1, 2, 0]",False
57,56,NYI,CAL,1,1,2,3,113,-123,27,29,28,27,0,0,"[1, 1, 0]","[0, 1, 2]",True
56,57,CAL,NYI,1,1,3,2,-123,113,28,27,27,29,0,0,"[0, 1, 2]","[1, 1, 0]",False
55,56,VEG,PHI,2,0,1,4,-196,181,36,18,27,28,0,0,"[1, 0, 0]","[1, 2, 1]",True
56,55,PHI,VEG,0,2,4,1,181,-196,27,28,36,18,0,0,"[1, 2, 1]","[1, 0, 0]",False
57,56,ANA,SJ,1,0,2,3,-166,156,27,29,29,26,1,2,"[1, 0, 1, 0, 0]","[0, 0, 2, 0, 1]",True
56,57,SJ,ANA,0,1,3,2,156,-166,29,26,27,29,2,1,"[0, 0, 2, 0, 1]","[1, 0, 1, 0, 0]",False
58,56,TOR,TB,1,1,4,3,-116,106,33,24,38,17,0,1,"[1, 2, 1]","[0, 1, 2]",True
56,58,TB,TOR,1,1,3,4,106,-116,38,17,33,24,1,0,"[0, 1, 2]","[1, 2, 1]",False
55,53,EDM,FLA,1,2,5,7,-135,125,23,31,23,29,0,0,"[1, 2, 2]","[1, 2, 4]",True
53,55,FLA,EDM,2,1,7,5,125,-135,23,29,23,31,0,0,"[1, 2, 4]","[1, 2, 2]",False
56,56,ARI,CHI,1,1,6,1,123,-133,13,42,24,31,0,2,"[2, 2, 2]","[0, 1, 0]",True
56,56,CHI,ARI,1,1,1,6,-133,123,24,31,13,42,2,0,"[0, 1, 0]","[2, 2, 2]",False
55,57,BOS,CAL,1,1,5,2,-185,166,34,20,29,27,0,0,"[1, 1, 3]","[2, 0, 0]",True
57,55,CAL,BOS,1,1,2,5,166,-185,29,27,34,20,0,0,"[2, 0, 0]","[1, 1, 3]",False
57,57,BUF,TB,1,0,5,3,155,-172,16,40,38,18,0,1,"[1, 2, 2]","[1, 1, 1]",True
57,57,TB,BUF,0,1,3,5,-172,155,38,18,16,40,1,0,"[1, 1, 1]","[1, 2, 2]",False
58,56,NYI,CLB,1,2,1,4,100,-120,27,30,28,27,1,2,"[1, 0, 0]","[0, 2, 2]",True
56,58,CLB,NYI,2,1,4,1,-120,100,28,27,27,30,2,1,"[0, 2, 2]","[1, 0, 0]",False
57,56,PHI,NJ,1,1,4,5,-160,140,28,28,27,28,2,1,"[1, 3, 0, 0, 0]","[0, 3, 1, 0, 0]",True
56,57,NJ,PHI,1,1,5,4,140,-160,27,28,28,28,1,2,"[0, 3, 1, 0, 0]","[1, 3, 0, 0, 0]",False
58,55,PIT,OTT,1,2,6,3,-260,220,31,26,19,35,1,0,"[1, 3, 2]","[0, 2, 1]",True
55,58,OTT,PIT,2,1,3,6,220,-260,19,35,31,26,0,1,"[0, 2, 1]","[1, 3, 2]",False
57,56,CAR,LA,2,2,7,3,-125,105,26,30,30,25,0,1,"[3, 2, 2]","[0, 2, 1]",True
56,57,LA,CAR,2,2,3,7,105,-125,30,25,26,30,1,0,"[0, 2, 1]","[3, 2, 2]",False
55,58,DET,ANA,1,1,2,1,110,-130,22,32,27,30,0,0,"[1, 1, 0]","[0, 0, 1]",True
58,55,ANA,DET,1,1,1,2,-130,110,27,30,22,32,0,0,"[0, 0, 1]","[1, 1, 0]",False
55,59,NAS,STL,2,1,4,3,-155,135,33,21,34,24,2,0,"[0, 0, 3, 1]","[1, 2, 0, 0]",True
59,55,STL,NAS,1,2,3,4,135,-155,34,24,33,21,0,2,"[1, 2, 0, 0]","[0, 0, 3, 1]",False
56,57,MIN,NYR,2,1,3,2,-200,170,30,25,27,29,0,0,"[3, 0, 0]","[1, 1, 0]",True
57,56,NYR,MIN,1,2,2,3,170,-200,27,29,30,25,0,0,"[1, 1, 0]","[3, 0, 0]",False
57,56,WIN,WAS,1,1,4,3,-140,120,32,24,32,23,0,0,"[1, 0, 2, 1]","[1, 1, 1, 0]",True
56,57,WAS,WIN,1,1,3,4,120,-140,32,23,32,24,0,0,"[1, 1, 1, 0]","[1, 0, 2, 1]",False
56,57,VEG,CHI,1,0,5,2,-200,170,36,19,24,32,2,0,"[1, 0, 4]","[1, 1, 0]",True
57,56,CHI,VEG,0,1,2,5,170,-200,24,32,36,19,0,2,"[1, 1, 0]","[1, 0, 4]",False
57,57,SJ,ARI,1,0,1,2,-220,180,30,26,14,42,3,0,"[1, 0, 0]","[1, 1, 0]",True
57,57,ARI,SJ,0,1,2,1,180,-220,14,42,30,26,0,3,"[1, 1, 0]","[1, 0, 0]",False
59,57,TOR,CLB,1,0,6,3,-175,165,34,24,29,27,0,2,"[2, 2, 2]","[1, 2, 0]",True
57,59,CLB,TOR,0,1,3,6,165,-175,29,27,34,24,2,0,"[1, 2, 0]","[2, 2, 2]",False
56,56,COL,MON,2,3,2,0,-125,115,30,25,22,33,0,1,"[0, 1, 1]","[0, 0, 0]",True
